ID|CITY|COUN|SUBJ|SEX|AGE|RELI|PRAC|FOCC|MOCC|FIEL|EMOT|WHEN|LONG|INTS|ERGO|TROPHO|TEMPER|EXPRES|MOVE|EXP1|EXP2|EXP10|PARAL|CON|EXPC|PLEA|PLAN|FAIR|CAUS|COPING|MORL|SELF|RELA|VERBAL|NEUTRO|Field1|Field3|Field2|MYKEY|SIT|STATE|
161041|1|16|41|2|20|1|2|7|7|1|6|2|4|3|1|1|2|3|1|0|0|0|0|3|1|2|1|2|1|1|2|2|1|1|1|shame|4|3|1610416|I kicked the dog outside on a cold night because he was annoying me. The next day he came down with the flu and we thought he was going to die.|1|
161042|1|16|42|2|26|8|0|4|4|1|1|4|4|4|1|1|1|0|0|0|0|0|0|2|3|3|2|1|0|4|3|3|1|1|1|joy|4|4|1610421|Birth of children.|1|
161042|1|16|42|2|26|8|0|4|4|1|2|3|3|4|3|1|0|0|0|0|0|0|0|1|1|3|3|3|0|1|1|2|0|0|1|fear|3|4|1610422|Being alone at night.|1|
161042|1|16|42|2|26|8|0|4|4|1|3|1|3|4|2|0|0|1|0|0|0|0|1|1|1|3|3|0|0|1|1|0|0|0|0|anger|3|4|1610423|In a hurry to get to lectures and the car would not start.|1|
161042|1|16|42|2|26|8|0|4|4|1|4|4|4|3|0|0|0|0|1|0|0|0|0|3|2|3|0|1|2|3|0|1|3|0|0|sadness|4|3|1610424|When grandfather died.|1|
161042|1|16|42|2|26|8|0|4|4|1|5|3|3|4|1|0|0|0|0|0|0|0|0|1|1|3|0|3|3|1|3|1|0|0|0|disgust|3|4|1610425|Obscene phone calls.|1|
161042|1|16|42|2|26|8|0|4|4|1|6|2|3|3|1|0|2|2|0|0|0|0|0|3|1|3|3|0|2|1|3|1|0|1|0|shame|3|3|1610426|Being with a close friend, in the city, who was involved at the present point in time in outrageous activity.|1|
161042|1|16|42|2|26|8|0|4|4|1|7|1|1|2|2|0|2|0|0|0|0|0|0|3|1|3|1|2|0|2|2|1|0|0|0|guilt|1|2|1610427|Telling white lies.|1|
161043|1|16|43|2|22|8|0|7|7|1|1|2|4|2|0|0|1|1|0|1|0|0|0|1|1|1|2|0|2|4|0|3|3|0|0|joy|4|2|1610431|Thought had discovered true love.|1|
161043|1|16|43|2|22|8|0|7|7|1|2|2|1|2|1|0|0|0|1|0|0|0|0|0|1|3|2|0|3|2|2|2|0|0|0|fear|1|2|1610432|Stopped at lights in Mangere late one Friday night on way home from work. Alone in car when someone came up behind the car and started banging and shaking it. Light was red and had nowhere to go until light changed. When green I took off.|1|
161043|1|16|43|2|22|8|0|7|7|1|3|3|4|4|3|0|0|3|1|0|1|0|0|1|1|3|0|3|3|5|0|0|2|3|1|anger|4|4|1610433|When fired unjustly from a job as casual bar-person. Charged with giving away free drinks. Not done so and had witnesses to prove it - both patrons and bar staff. Other staff were supportive.|1|
161043|1|16|43|2|22|8|0|7|7|1|4|2|1|3|0|0|0|2|1|1|1|0|0|2|3|2|1|0|1|4|0|2|3|1|1|sadness|1|3|1610434|Close friend leave to go overseas for an indefinite period. Farewell scene at airport.|1|
161043|1|16|43|2|22|8|0|7|7|1|5|4|3|3|0|1|0|1|1|0|0|0|0|1|1|3|2|3|3|2|3|1|1|2|1|disgust|3|3|1610435|When employer made a pass at me whilst I was at work.|1|
161043|1|16|43|2|22|8|0|7|7|1|6|4|3|2|4|0|2|1|0|0|1|0|0|1|1|3|0|1|1|1|2|1|1|2|1|shame|3|2|1610436|When caught shoplifting and the police were called in parents also informed.|1|
161043|1|16|43|2|22|8|0|7|7|1|7|4|3|2|2|0|2|1|1|0|1|0|0|2|1|3|0|1|1|1|2|1|1|1|1|guilt|3|2|1610437|When caught shop-lifting as for shame.|1|
161044|1|16|44|1|27|7|1|7|1|1|1|2|1|2|1|0|1|2|0|1|0|0|0|2|1|1|1|1|4|1|1|3|0|0|0|joy|1|2|1610441|Receiving understanding from within self of a subject I had previously wished to understand better.|1|
161044|1|16|44|1|27|7|1|7|1|1|2|1|1|1|3|1|1|1|0|0|0|0|0|3|2|3|3|1|1|5|1|1|2|0|1|fear|1|1|1610442|To talk in a meeting - expound my thoughts on a subject. Fear delayed me acting to do this.|1|
161044|1|16|44|1|27|7|1|7|1|1|4|2|1|2|3|0|0|1|0|0|0|0|0|2|1|3|2|3|3|1|3|1|0|0|0|sadness|1|2|1610444|Watching suffering in Third World country.|1|
161044|1|16|44|1|27|7|1|7|1|1|5|1|1|2|1|0|0|1|0|0|0|0|0|3|3|3|2|3|3|4|3|2|1|0|0|disgust|1|2|1610445|Observation of people lost in the profit motive - i.e. business managers to their actions esp.|1|
161044|1|16|44|1|27|7|1|7|1|1|6|2|1|3|3|0|0|1|0|0|0|0|0|0|2|1|2|2|1|2|2|1|1|0|0|shame|1|3|1610446|On own reading book. Recall came to mind of slight sexual exploitation of a female (years ago) i.e. had her on even for sexual motives.|1|
161044|1|16|44|1|27|7|1|7|1|1|7|2|1|2|2|0|0|1|0|0|0|0|0|3|1|3|2|1|1|2|2|1|1|0|0|guilt|1|2|1610447|Telling a lie to wife over phone about what I had been working at.|1|
161045|1|16|45|2|19|8|0|7|6|1|1|4|4|3|1|1|1|2|1|1|1|0|0|3|3|1|2|1|1|5|2|1|3|1|2|joy|4|3|1610451|Meeting best friend at the airport (boyfriend) who I had missed terribly.|1|
161045|1|16|45|2|19|8|0|7|6|1|2|3|2|4|1|0|0|1|1|0|0|0|0|3|1|3|3|3|3|2|3|1|1|1|0|fear|2|4|1610452|Confronted outside a party by some very nasty character - gesturing to a car full of mean-acting friends - felt in danger.|1|
161045|1|16|45|2|19|8|0|7|6|1|4|4|3|4|1|1|0|1|1|0|1|0|0|1|1|3|0|2|3|1|2|0|0|0|2|sadness|3|4|1610454|My cat died painfully and slowly.|1|
161045|1|16|45|2|19|8|0|7|6|1|5|3|3|1|1|2|0|1|1|0|0|1|0|2|1|3|3|3|2|3|3|2|1|2|2|disgust|3|1|1610455|Having unwanted attention paid to me in my place of work - harrassment (and sexual harrassment) by another worker - disgusted by his implications.|1|
161045|1|16|45|2|19|8|0|7|6|1|6|3|2|2|0|0|0|1|1|0|0|0|0|2|2|3|3|2|1|1|3|1|1|1|0|shame|2|2|1610456|Close friend discovered I had deceived them. Felt shame at having done it and knowing that they knew.|1|
161045|1|16|45|2|19|8|0|7|6|1|7|2|3|2|0|0|0|1|1|1|0|0|1|3|2|1|3|2|2|2|2|1|1|0|0|guilt|3|2|1610457|Two-timing - going out with person other than guy I was in relationship with.|1|
161047|1|16|47|2|18|1|1|7|1|1|1|2|4|3|3|1|1|2|1|1|0|0|2|1|3|1|1|3|0|4|0|0|3|3|1|joy|4|3|1610471|I was very pleased and happy when my older sister came home from living somewhere out of town and I hadn't seen her for months. We are very close sisters.|1|
161047|1|16|47|2|18|1|1|7|1|1|2|3|1|3|4|1|1|1|0|0|0|0|0|0|1|3|0|0|4|2|0|0|0|0|1|fear|1|3|1610472|I was skiing alone and the mountain became covered with mist and I thought I was lost and was going to panic.|1|
161047|1|16|47|2|18|1|1|7|1|1|4|3|4|3|3|1|1|2|1|0|1|0|0|1|3|3|0|0|4|1|0|0|0|0|2|sadness|4|3|1610474|While still at school a friend died of cancer, after being ill for a long time, she was 17 yrs old.|1|
161047|1|16|47|2|18|1|1|7|1|1|5|2|3|2|4|1|1|1|0|0|0|0|1|2|2|3|0|0|2|3|3|0|1|3|1|disgust|3|2|1610475|At a party my best girlfriend got really drunk and went off with a guy she knows I really like.|1|
161047|1|16|47|2|18|1|1|7|1|1|6|3|3|2|4|2|2|1|0|0|0|0|0|2|1|3|2|2|3|1|0|2|1|0|2|shame|3|2|1610476|I was severely reprimanded for a trivial offence in front of members of my peer group while still at school.|1|
161047|1|16|47|2|18|1|1|7|1|1|7|2|3|2|2|0|2|1|0|0|0|0|1|2|1|3|0|0|1|5|2|2|2|0|0|guilt|3|2|1610477|Someone asked me to do something and I made up an excuse and said no. I then went and didn't the same thing with someone else and hoped the first person never found out.|1|
161049|1|16|49|2|18|8|0|5|4|1|1|2|4|3|2|0|0|1|1|1|0|0|1|2|3|1|2|1|2|4|0|0|0|3|0|joy|4|3|1610491|When my brother who has been out of New Zealand for 10 years came to visit with his wife which none of our family had previously met.|1|
161049|1|16|49|2|18|8|0|5|4|1|2|3|3|4|3|1|2|2|0|0|0|0|2|3|2|3|1|1|1|3|1|3|2|0|1|fear|3|4|1610492|When I had to give a speech about some historical event, to an audiece of about 200 people my own age whom I did not know.|1|
161049|1|16|49|2|18|8|0|5|4|1|3|1|2|4|3|0|1|2|1|0|0|0|0|2|1|3|2|3|1|2|1|0|2|0|0|anger|2|4|1610493|In arguments with a close friend or relative where my point of view is completely disregarded.|1|
161049|1|16|49|2|18|8|0|5|4|1|6|4|4|4|2|2|1|1|1|0|1|0|0|3|1|3|2|1|1|5|2|1|3|0|3|shame|4|4|1610496|The 2nd time someone I had met cared for came over to my house I was absolutely inebriated and was sick into a bucket.|1|
161049|1|16|49|2|18|8|0|5|4|1|7|3|4|2|2|0|2|0|1|0|0|0|2|2|2|1|1|1|1|4|1|3|3|0|0|guilt|4|2|1610497|The first time I went away with my boyfriend and lied about where we were staying.|1|
161050|1|16|50|2|18|2|2|9|1|2|1|3|4|4|1|0|1|1|1|1|0|0|0|1|2|1|1|1|2|4|1|3|3|3|0|joy|4|4|1610501|When my former boyfriend and I reconciled and he decided that I was very important to him. I had always wanted us to get back together again, but had doubted the likelihood of this, so I was very happy when my small amount of faith was vindicated.|1|
161050|1|16|50|2|18|2|2|9|1|2|2|2|2|2|2|1|0|1|0|0|0|0|0|2|1|3|0|1|2|3|0|1|2|3|1|fear|2|2|1610502|When riding in a very fastly-driven car on a lose metal road at a very late hour - no other cars on road, and driver was taking corners very sharply. I felt afraid - because if an accident happened, the area was very isolated. Also, I feared for driver, after I was dropped off - would he make it home safely.|1|
161050|1|16|50|2|18|2|2|9|1|2|3|1|2|2|1|0|2|1|1|0|0|0|0|2|1|3|0|3|3|3|0|1|1|0|0|anger|2|2|1610503|When at very short notice I agreed to work in place of a friend who was sick, and owner of the restaurant refused to allow me a drink later in the evening (which is usually always available for workers), did not thank me, and was generally indifferent towards me - I felt I did not deserve this.|1|
161050|1|16|50|2|18|2|2|9|1|2|4|3|4|3|3|0|1|1|1|0|1|0|0|1|2|3|3|2|4|1|1|0|1|3|1|sadness|4|3|1610504|When I learned that my former boyfriend had become engaged - although I was glad that he had found what he wanted, I was very sad at my own personal loss, since I had always hoped we might one day reconcile.|1|
161050|1|16|50|2|18|2|2|9|1|2|5|3|2|3|0|0|0|2|0|0|0|0|0|0|0|3|2|3|3|1|3|2|0|3|0|disgust|2|3|1610505|When reading a newspaper story of a man who had committed incestuous acts on his two-year old child - the thought that anyone could do such a thing is abhorrent to me.|1|
161050|1|16|50|2|18|2|2|9|1|2|6|1|2|2|1|0|2|1|1|0|0|0|0|2|1|3|2|1|1|3|1|1|2|1|0|shame|2|2|1610506|When dropping a carton of boiling soup onto a co-worker's leg - causing great pain, and for me, severe embarassment at my own ineptitude, and shame that another person suffered as a result.|1|
161050|1|16|50|2|18|2|2|9|1|2|7|2|3|2|0|0|0|1|0|0|0|1|0|0|3|1|3|0|0|0|0|1|2|3|0|guilt|3|2|1610507|When my sister had the opportunity to do some modelling work. And I was quite jealous - later on the photographer decided not to take her photograph, and she was very upset - I felt guilty as a result, almost as if I had caused her to lose her opportunity, by not being genuinely happy for her in the first place.|1|
161051|1|16|51|2|18|8|0|7|4|1|1|3|3|4|0|0|1|2|0|1|0|0|0|1|2|1|1|0|2|4|1|3|3|0|0|joy|3|4|1610511|I did a solo flight from Ardmore to Kaikohe before I got my pilot licence. I can remember it was gorgeous day and I was on a natural high, cruising up the coast with my maps and compasses and gear. Other pilots had seen me off and wished me good luck and it was a real adventure.|1|
161051|1|16|51|2|18|8|0|7|4|1|3|3|3|4|3|1|2|3|0|0|1|1|1|1|2|3|2|3|2|1|1|2|2|3|2|anger|3|4|1610513|I \cooked\" the engine in my father's car - it was actually his fault because he hadn't fixed the temperature gauge or told me. When I finally got home I was absolutely screamed at and the anger I experienced was over the injustice of it all plus the huge row which developed."|1|
161051|1|16|51|2|18|8|0|7|4|1|4|4|4|4|0|2|0|1|0|0|1|0|0|3|1|3|3|0|2|1|1|1|1|2|3|sadness|4|4|1610514|This sounds really predictable and usual but it was absolutely heart-rending at the time. My first lover (I was 15) just rang up one day and announced that he had found another woman. I never saw him again and it hurt because I was positive that it was \TRUE LOVE\" !!"|1|
161051|1|16|51|2|18|8|0|7|4|1|5|3|1|4|1|0|0|1|0|0|0|0|0|1|1|2|0|0|4|5|3|2|0|1|0|disgust|1|4|1610515|I once saw an old man up the road, fossicking through the rubbish bins and the gutter. I was really disgusted at first but I've seen him a few times since then and now I feel really sorry for him and I often give him cigarettes when I see him, because he mainly goes after cigarette butts and it is revolting.|1|
161051|1|16|51|2|18|8|0|7|4|1|6|4|2|4|4|0|2|1|1|0|0|0|1|3|1|3|3|1|2|3|1|2|1|0|0|shame|2|4|1610516|When I was 15 my mother discovered various items in my room which 15 year olds aren't usually expected to have - mainly alcohol, marijuana and contraceptives !|1|
161051|1|16|51|2|18|8|0|7|4|1|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|guilt|0|0|1610517|NO RESPONSE.|1|
161052|1|16|52|2|19|8|0|6|6|1|1|2|4|4|0|0|1|1|1|1|0|0|1|1|2|1|2|0|2|4|1|3|3|3|0|joy|4|4|1610521|A holiday at a whitesand deserted beach. A cool evening near the end of summer and we had a fire in the sand - toasted marshmellows, cuddled and drank champagne.|1|
161052|1|16|52|2|19|8|0|6|6|1|2|4|1|4|3|0|1|1|1|0|0|0|3|1|1|3|3|0|1|1|0|1|0|1|0|fear|1|4|1610522|Skiing down a very icy slope, very fast in white-out conditions. Out of control with no idea of what I was doing or where I was heading.|1|
161052|1|16|52|2|19|8|0|6|6|1|3|4|4|4|1|0|0|1|0|0|0|1|1|1|1|3|3|3|2|5|3|3|1|2|0|anger|4|4|1610523|My best friend at school told lies about me to a boy I was seeing and went out with him herself.|1|
161052|1|16|52|2|19|8|0|6|6|1|4|3|4|3|1|1|0|1|1|0|1|0|0|2|2|3|2|2|2|1|1|2|2|0|2|sadness|4|3|1610524|I found a baby opposum on the road and took it home and cared for it for a week. It had to be force-fed and carried in a fur pouch under my jersey. My father had the vet put it to sleep as he said they carried diseases.|1|
161052|1|16|52|2|19|8|0|6|6|1|5|4|3|4|1|0|1|1|1|0|1|0|0|2|1|3|1|3|2|3|3|3|0|0|1|disgust|3|4|1610525|A boyfriend with whom I split up with came over to a friend's house where I was visiting with a male friend. In a confrontation in another room he tried to find out if I was aroused by my friend by feeling my parts.|1|
161052|1|16|52|2|19|8|0|6|6|1|6|4|3|3|1|0|2|0|1|0|0|0|0|3|1|3|3|1|3|3|3|1|1|0|0|shame|3|3|1610526|I told my primary teacher I hadn't done my homework as my mother was in a car accident. My teacher rang that night to see how my mother was - she was fine i.e. no accident !|1|
161053|1|16|53|1|18|2|2|7|1|1|1|2|4|4|3|0|1|1|1|0|0|0|0|1|3|1|1|1|1|5|1|3|3|3|0|joy|4|4|1610531|Winning a race that I had been training for, for many weeks. (Running Race).|1|
161053|1|16|53|1|18|2|2|7|1|1|2|4|4|4|0|0|0|0|0|0|0|0|0|3|3|3|3|2|3|4|1|1|1|0|0|fear|4|4|1610532|When I was very young and we moved as a family to Auckland from Wellington, this meant new school and friends (etc.).|1|
161053|1|16|53|1|18|2|2|7|1|1|4|2|4|4|2|0|2|0|0|0|0|1|0|1|1|3|2|1|1|5|2|1|1|3|0|sadness|4|4|1610534|When I got into an argument with someone and was very abusive, but they were a close friend and I later regretted it.|1|
161053|1|16|53|1|18|2|2|7|1|1|5|3|4|4|0|0|0|0|0|0|0|0|0|3|1|3|2|0|2|3|2|2|1|0|0|disgust|4|4|1610535|When a close relative got quite drunk. It was a relative that I had respected for a long time and looked up to as a child.|1|
161053|1|16|53|1|18|2|2|7|1|1|6|3|4|3|0|1|0|0|1|0|0|0|0|2|2|1|2|1|1|1|3|1|1|0|1|shame|4|3|1610536|When I had come home drunk the day after a party, I felt very ashamed in front of my parents.|1|
161054|1|16|54|1|23|7|1|6|6|3|1|2|1|2|0|0|1|0|0|0|0|0|0|3|3|1|0|0|0|4|0|0|2|0|0|joy|1|2|1610541|Listening to the opening bars of Tchaikovsdy's symphony No.2 fourth movement at my sister's wedding.|1|
161054|1|16|54|1|23|7|1|6|6|3|2|4|1|2|4|0|1|0|0|0|0|0|0|2|1|3|2|0|4|1|0|0|2|0|0|fear|1|2|1610542|As a passenger in a vehicle travelling from the steep side of Arthur's Pass in the middle of a sleet-storm, icy roads, sheer chasms to one side, sheer face to the other.|1|
161054|1|16|54|1|23|7|1|6|6|3|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|anger|2|0|1610543|As in sadness (A), relating to this slaghter of fur-seals.|1|
161054|1|16|54|1|23|7|1|6|6|3|4|1|2|3|1|1|0|1|0|1|0|0|0|1|3|3|2|3|3|1|3|2|2|0|1|sadness|2|3|1610544|A) A documentary in which baby fur seals were being clubbed/spiked to death by Canadian seal-hunters. Brutally graphic. B) Description of a disfigured orphaned child in Hiroshima calling for her mother.|1|
161054|1|16|54|1|23|7|1|6|6|3|5|2|4|2|0|1|0|0|0|0|0|0|0|2|3|3|0|3|3|1|3|2|2|0|1|disgust|4|2|1610545|The repression of rioting and non-rioting \Blacks\" in South Africa by the police of that \"Democracy\"."|1|
161054|1|16|54|1|23|7|1|6|6|3|6|4|4|2|0|0|0|0|1|0|0|0|1|1|3|2|1|3|1|3|3|0|1|0|0|shame|4|2|1610546|Breaking an implicit promise.|1|
161054|1|16|54|1|23|7|1|6|6|3|7|4|4|3|0|0|0|0|0|0|0|0|0|3|3|3|1|3|1|2|2|2|1|0|0|guilt|4|3|1610547|At the age of 12 (or so) I stole from a Ranger's fruit tree an apple. (And eventually was compelled to confess - Dostoersky would like this).|1|
161055|1|16|55|1|20|1|1|7|1|4|1|2|1|2|1|1|0|2|0|1|0|0|1|2|3|1|2|1|1|4|1|3|3|3|1|joy|1|2|1610551|Seeing my sister after about 2 years of not seeing her. Only spent 1 hour or so before she was off overseas with her husband for 3 months.|1|
161055|1|16|55|1|20|1|1|7|1|4|2|2|2|3|3|1|1|1|0|0|0|0|0|1|1|3|2|1|4|4|2|1|2|0|1|fear|2|3|1610552|I imagined I heard footsteps up the hall while sleeping in bed one night by myself in the house.|1|
161055|1|16|55|1|20|1|1|7|1|4|3|4|2|3|3|0|1|2|1|0|0|0|0|3|1|3|2|1|3|2|3|3|3|1|0|anger|2|3|1610553|Stopped at a Fast Food shop with friends and a few locals wanted to fight us for no apparent reason. They hit and picked on one of my friends.|1|
161055|1|16|55|1|20|1|1|7|1|4|4|3|4|3|1|0|0|2|0|1|0|0|0|3|1|3|3|1|0|1|0|2|3|0|0|sadness|4|3|1610554|My father recently having a heart attack - spending a few months in hospital.|1|
161056|1|16|56|1|20|8|0|6|1|2|1|1|3|1|0|0|0|1|0|1|0|0|0|2|2|1|2|0|0|0|1|3|3|1|0|joy|3|1|1610561|Talking with someone I admire a lot.|1|
161056|1|16|56|1|20|8|0|6|1|2|5|1|4|3|0|0|0|1|0|1|0|0|0|1|2|3|3|3|2|3|2|1|1|1|0|disgust|4|3|1610565|Friends calling me fat - pear shaped in front of a nice girl.|1|
161056|1|16|56|1|20|8|0|6|1|2|6|3|1|1|0|0|0|1|0|1|0|0|0|2|1|2|2|1|1|5|1|2|2|0|0|shame|1|1|1610566|When I considered writing a load of crap for this emotion.|1|
161056|1|16|56|1|20|8|0|6|1|2|7|2|1|2|0|0|0|1|0|1|0|0|0|2|2|2|2|0|1|4|2|2|1|1|0|guilt|1|2|1610567|Beating my brother up.|1|
161057|1|16|57|1|33|1|2|5|5|8|1|3|3|2|3|1|1|4|1|1|0|0|3|1|3|1|1|1|2|5|2|3|3|3|1|joy|3|2|1610571|I was \best man\" at my brother's wedding a year ago."|1|
161057|1|16|57|1|33|1|2|5|5|8|2|4|4|3|4|1|1|4|1|0|1|0|0|1|1|3|2|3|1|1|3|1|0|0|2|fear|4|3|1610572|Mugged while on holiday in the U.S.A.|1|
161057|1|16|57|1|33|1|2|5|5|8|3|4|4|3|4|2|2|6|1|1|1|1|3|1|1|3|3|3|4|5|2|1|1|3|3|anger|4|3|1610573|I am one of four directors of a company. We inherited land held by our family - ours is the 5th generation. A \democratic\" decision was made to stap-bank an area of mangroves."|1|
161057|1|16|57|1|33|1|2|5|5|8|4|1|4|3|0|1|1|0|1|0|0|0|0|0|1|3|3|3|1|1|3|1|2|0|1|sadness|4|3|1610574|Social situation - at the pub - a close friend of 2 years told the group around us of advances I had made.|1|
161057|1|16|57|1|33|1|2|5|5|8|5|2|1|2|1|1|0|0|1|0|0|0|0|2|1|2|2|0|3|5|2|3|0|1|1|disgust|1|2|1610575|A drunk walked out in front of a car at night. Both lower legs were broken. His shoe was thrown about 50 yards after the accident.|1|
161057|1|16|57|1|33|1|2|5|5|8|6|4|4|3|2|1|0|4|1|0|1|0|0|2|1|3|3|3|2|1|3|3|1|2|2|shame|4|3|1610576|My father died 4 years ago, 18 months after my mother died. I feld my sister was responsible for his death, in that she \hadn't loved him\". I felt ashamed for myself, and for my family."|1|
161057|1|16|57|1|33|1|2|5|5|8|7|4|4|2|1|1|2|3|1|0|0|1|3|1|1|3|3|1|1|1|2|1|1|2|1|guilt|4|2|1610577|My grandmother wanted me to help her. I was driving a tractor pulling a dead branch off a tree. I told her she didn't respect me.|1|
161058|1|16|58|1|21|1|1|7|6|6|1|2|4|3|2|1|1|2|1|1|1|0|0|1|3|1|1|1|2|4|1|3|3|2|2|joy|4|3|1610581|Hearing my girlfriend accept my offer of marriage.|1|
161058|1|16|58|1|21|1|1|7|6|6|2|1|3|2|3|0|0|0|0|0|0|0|0|2|2|2|1|0|4|1|0|3|0|0|0|fear|3|2|1610582|Canoeing across harbour in winds - 20 knots and rising seas.|1|
161058|1|16|58|1|21|1|1|7|6|6|3|1|2|2|0|0|0|2|0|0|0|0|0|1|2|3|3|2|2|5|2|2|2|3|0|anger|2|2|1610583|Brother continually interupting while I was talking on the telephone.|1|
161058|1|16|58|1|21|1|1|7|6|6|5|2|1|2|0|0|0|0|1|0|0|0|0|1|1|3|0|0|1|2|3|0|0|0|0|disgust|1|2|1610585|Flicking through a magazine showing pictures of homosexual men committing various acts.|1|
161058|1|16|58|1|21|1|1|7|6|6|6|1|4|3|1|0|2|0|1|0|0|0|0|2|1|3|0|1|1|3|3|1|1|1|0|shame|4|3|1610586|Being caught by parents in a compromising situation with girlfriend.|1|
161058|1|16|58|1|21|1|1|7|6|6|7|2|2|2|4|1|2|0|1|0|0|0|1|2|1|3|0|2|2|2|2|1|1|3|1|guilt|2|2|1610587|Describing to mother how a hole in the wall had appeared while I was babysitting.|1|
161059|1|16|59|1|21|1|2|6|7|2|2|1|1|3|2|0|0|1|0|0|0|0|0|0|1|3|0|0|1|2|0|3|0|1|0|fear|1|3|1610592|Almost crashing into the back of a car while driving along the motorway on my motorcycle.|1|
161059|1|16|59|1|21|1|2|6|7|2|3|4|4|4|1|0|0|2|1|0|1|1|0|3|2|3|3|2|1|1|0|1|1|2|1|anger|4|4|1610593|When my girlfriend of two years told me it was all over.|1|
161059|1|16|59|1|21|1|2|6|7|2|4|1|2|2|0|0|0|1|0|0|0|0|0|3|0|3|0|0|0|3|0|0|2|0|0|sadness|2|2|1610594|A person I really like left for overseas for a few months, I had hoped to go out with her soon.|1|
161059|1|16|59|1|21|1|2|6|7|2|5|2|2|2|0|0|0|1|0|0|0|0|0|2|3|3|3|2|1|2|2|1|1|1|0|disgust|2|2|1610595|I deliberately avoided a person who I wanted to hurt, and who wanted to talk to me.|1|
161059|1|16|59|1|21|1|2|6|7|2|7|1|1|2|0|1|0|1|0|0|0|0|0|1|3|3|3|1|1|2|1|1|0|0|1|guilt|1|2|1610597|Missing lectures and avoiding university work for no reason when it had to be done.|1|
161060|1|16|60|2|18|2|1|7|6|5|1|4|4|3|1|0|0|2|0|0|1|0|0|2|1|1|1|1|1|4|1|3|3|3|1|joy|4|3|1610601|When I received my U.E. accredited as I was totally unexpecting it and I was so happy.|1|
161060|1|16|60|2|18|2|1|7|6|5|2|1|4|3|3|0|0|2|0|0|0|0|0|1|2|3|3|2|3|5|1|3|2|0|0|fear|4|3|1610602|I went to see a movie and I went with a friend, it was really frightening and it made me stop and think about the world around me and what it is really like out there. I was frightened all that night.|1|
161060|1|16|60|2|18|2|1|7|6|5|3|1|4|4|0|1|2|1|1|0|0|0|0|3|2|3|2|3|2|3|3|1|1|0|1|anger|4|4|1610603|When my flatmate put me down because she \thought\" she was better than me, or she felt she was."|1|
161060|1|16|60|2|18|2|1|7|6|5|4|3|4|3|2|1|0|1|1|0|1|0|0|2|1|3|3|0|4|5|1|2|2|0|2|sadness|4|3|1610604|When a very close friend of mine went into hospital for a major operation and I couldn't see her for a while as I was not a relative she had no relatives in N.Z.|1|
161060|1|16|60|2|18|2|1|7|6|5|6|1|2|2|0|1|0|0|0|0|0|0|0|3|2|3|3|3|2|5|1|1|2|2|1|shame|2|2|1610606|When I let my girlfriend use my essay to help her to write hers and the tutor found them alike.|1|
161060|1|16|60|2|18|2|1|7|6|5|7|4|2|1|0|0|0|1|0|1|0|0|0|3|1|3|2|2|2|5|1|2|2|0|0|guilt|2|1|1610607|When I had to lie to my boyfriend so that he wouldn't suspect I'd bought him a xmas present as expensive as I had.|1|
161061|1|16|61|2|18|2|1|7|1|5|1|1|3|3|0|0|1|1|0|1|0|0|0|2|2|1|1|1|1|3|1|3|3|1|0|joy|3|3|1610611|I received an assignment back, and got an A+ grading.|1|
161061|1|16|61|2|18|2|1|7|1|5|2|2|3|3|3|1|2|2|1|0|0|0|0|3|1|3|0|3|3|2|3|1|1|2|1|fear|3|3|1610612|I was walking home one night (after getting a bus to my town) when I was confronted by a group of males (about 6), they would not let me pass - they made comments etc. - I crossed the road and hurried home.|1|
161061|1|16|61|2|18|2|1|7|1|5|3|3|3|3|2|0|0|3|0|0|0|0|0|2|1|3|3|3|2|3|2|1|1|2|0|anger|3|3|1610613|I lent a text-book to a person I did not know very well, they lost the text-book and gave me no compensation.|1|
161061|1|16|61|2|18|2|1|7|1|5|5|3|4|3|1|1|2|0|0|0|0|0|0|1|2|3|0|3|3|1|3|1|0|1|1|disgust|4|3|1610615|I read a newspaper article about dogs being stolen in order to use them for fighting purposes.|1|
161061|1|16|61|2|18|2|1|7|1|5|6|3|4|4|3|1|2|2|0|0|0|0|3|1|1|3|3|3|0|5|3|1|1|0|1|shame|4|4|1610616|I was amongst a group of people talking about how the Maori people were stirrers and causing trouble in our country. I felt shame to be a pakeha when other pakehas had such narrow conservative views.|1|
161061|1|16|61|2|18|2|1|7|1|5|7|2|3|2|1|1|2|0|0|0|0|0|0|1|1|3|3|2|4|1|0|1|0|1|1|guilt|3|2|1610617|I took my father's car to church one Sunday (I told them that's where I was going ) I decided instead to go for a drive to the beach - on the way I got a puncture.|1|
161062|1|16|62|2|19|8|2|7|8|2|3|2|3|4|1|1|2|1|0|0|1|0|0|1|2|3|0|3|2|1|0|2|1|3|2|anger|3|4|1610623|When my mother rejected my boyfriend and made unfair judgements on him.|1|
161062|1|16|62|2|19|8|2|7|8|2|5|3|2|4|2|2|2|1|0|0|1|1|2|1|0|3|0|3|1|1|3|0|0|0|3|disgust|2|4|1610625|Watching a TV documentary on seal clubbing.|1|
